"","Symbol","Bid.Price","Ask.Price","High","Low","TimeStamp"
"150","EUR/USD",1.12573,1.12577,1.12702,1.11682,2020-06-22 18:52:17
"151","EUR/USD",1.12576,1.12583,1.12702,1.11682,2020-06-22 18:53:17
"152","EUR/USD",1.12575,1.1258,1.12702,1.11682,2020-06-22 18:54:13
"153","EUR/USD",1.12579,1.12583,1.12702,1.11682,2020-06-22 18:55:16
"154","EUR/USD",1.12579,1.12583,1.12702,1.11682,2020-06-22 18:56:18
"155","EUR/USD",1.12579,1.12583,1.12702,1.11682,2020-06-22 18:57:18
"156","EUR/USD",1.12596,1.126,1.12702,1.11682,2020-06-22 18:58:17
"157","EUR/USD",1.12587,1.1259,1.12702,1.11682,2020-06-22 18:59:18
"158","EUR/USD",1.126,1.12604,1.12702,1.11682,2020-06-22 19:00:19
"159","EUR/USD",1.12587,1.1259,1.12702,1.11682,2020-06-22 19:01:19
"160","EUR/USD",1.12604,1.1261,1.12702,1.11682,2020-06-22 19:02:18
"161","EUR/USD",1.12596,1.126,1.12702,1.11682,2020-06-22 19:03:20
"162","EUR/USD",1.12603,1.12607,1.12702,1.11682,2020-06-22 19:04:20
"163","EUR/USD",1.12603,1.12607,1.12702,1.11682,2020-06-22 19:05:19
"164","EUR/USD",1.12604,1.1261,1.12702,1.11682,2020-06-22 19:06:20
"165","EUR/USD",1.1261,1.12614,1.12702,1.11682,2020-06-22 19:07:20
"166","EUR/USD",1.1261,1.12614,1.12702,1.11682,2020-06-22 19:08:20
"167","EUR/USD",1.1262,1.12624,1.12702,1.11682,2020-06-22 19:09:21
"168","EUR/USD",1.12614,1.12617,1.12702,1.11682,2020-06-22 19:10:21
"169","EUR/USD",1.12619,1.12622,1.12702,1.11682,2020-06-22 19:11:21
"170","EUR/USD",1.12612,1.12617,1.12702,1.11682,2020-06-22 19:12:22
"171","EUR/USD",1.12606,1.12611,1.12702,1.11682,2020-06-22 19:13:22
"172","EUR/USD",1.12607,1.12613,1.12702,1.11682,2020-06-22 19:14:21
"173","EUR/USD",1.12603,1.12607,1.12702,1.11682,2020-06-22 19:15:22
"174","EUR/USD",1.12595,1.12598,1.12702,1.11682,2020-06-22 19:16:23
"175","EUR/USD",1.12585,1.1259,1.12702,1.11682,2020-06-22 19:17:23
"176","EUR/USD",1.12565,1.1257,1.12702,1.11682,2020-06-22 19:18:22
"177","EUR/USD",1.12573,1.12579,1.12702,1.11682,2020-06-22 19:19:23
"178","EUR/USD",1.12566,1.12571,1.12702,1.11682,2020-06-22 19:20:23
"179","EUR/USD",1.12585,1.12588,1.12702,1.11682,2020-06-22 19:21:24
"180","EUR/USD",1.12569,1.12573,1.12702,1.11682,2020-06-22 19:22:24
"181","EUR/USD",1.1256,1.12563,1.12702,1.11682,2020-06-22 19:23:24
"182","EUR/USD",1.12545,1.1255,1.12702,1.11682,2020-06-22 19:24:24
"183","EUR/USD",1.12541,1.12544,1.12702,1.11682,2020-06-22 19:25:25
"184","EUR/USD",1.12532,1.12535,1.12702,1.11682,2020-06-22 19:26:24
"185","EUR/USD",1.12534,1.12539,1.12702,1.11682,2020-06-22 19:27:25
"186","EUR/USD",1.12542,1.12546,1.12702,1.11682,2020-06-22 19:28:26
"187","EUR/USD",1.12549,1.12553,1.12702,1.11682,2020-06-22 19:29:24
"188","EUR/USD",1.12559,1.12564,1.12702,1.11682,2020-06-22 19:30:26
"189","EUR/USD",1.12578,1.1258,1.12702,1.11682,2020-06-22 19:31:27
"190","EUR/USD",1.12572,1.12576,1.12702,1.11682,2020-06-22 19:32:27
"191","EUR/USD",1.12576,1.1258,1.12702,1.11682,2020-06-22 19:33:27
"192","EUR/USD",1.12593,1.12596,1.12702,1.11682,2020-06-22 19:34:27
"193","EUR/USD",1.12596,1.126,1.12702,1.11682,2020-06-22 19:35:27
"194","EUR/USD",1.12599,1.12604,1.12702,1.11682,2020-06-22 19:36:28
"195","EUR/USD",1.12597,1.126,1.12702,1.11682,2020-06-22 19:37:28
"196","EUR/USD",1.12589,1.12594,1.12702,1.11682,2020-06-22 19:38:28
"197","EUR/USD",1.12587,1.12591,1.12702,1.11682,2020-06-22 19:39:29
"198","EUR/USD",1.12606,1.12611,1.12702,1.11682,2020-06-22 19:40:28
"199","EUR/USD",1.12602,1.12607,1.12702,1.11682,2020-06-22 19:41:29
"1100","EUR/USD",1.126,1.12605,1.12702,1.11682,2020-06-22 19:42:30
"1101","EUR/USD",1.12606,1.12611,1.12702,1.11682,2020-06-22 19:43:30
"1102","EUR/USD",1.12599,1.12604,1.12702,1.11682,2020-06-22 19:44:29
"1103","EUR/USD",1.12606,1.1261,1.12702,1.11682,2020-06-22 19:45:30
"1104","EUR/USD",1.12604,1.1261,1.12702,1.11682,2020-06-22 19:46:31
"1105","EUR/USD",1.12596,1.126,1.12702,1.11682,2020-06-22 19:47:31
"1106","EUR/USD",1.1259,1.12594,1.12702,1.11682,2020-06-22 19:48:31
"1107","EUR/USD",1.12586,1.1259,1.12702,1.11682,2020-06-22 19:49:32
"1108","EUR/USD",1.12582,1.12587,1.12702,1.11682,2020-06-22 19:50:32
"1109","EUR/USD",1.12583,1.12588,1.12702,1.11682,2020-06-22 19:51:30
"1110","EUR/USD",1.1258,1.12586,1.12702,1.11682,2020-06-22 19:52:32
"1111","EUR/USD",1.12592,1.12597,1.12702,1.11682,2020-06-22 19:53:32
"1112","EUR/USD",1.12589,1.12594,1.12702,1.11682,2020-06-22 19:54:32
"1113","EUR/USD",1.12592,1.12596,1.12702,1.11682,2020-06-22 19:55:31
"1114","EUR/USD",1.12593,1.12597,1.12702,1.11682,2020-06-22 19:56:31
"1115","EUR/USD",1.12582,1.12586,1.12702,1.11682,2020-06-22 19:57:33
"1116","EUR/USD",1.12576,1.1258,1.12702,1.11682,2020-06-22 19:58:33
"1117","EUR/USD",1.12559,1.12563,1.12702,1.11682,2020-06-22 19:59:34
"1118","EUR/USD",1.12559,1.12563,1.12702,1.11682,2020-06-22 20:00:34
"1119","EUR/USD",1.12543,1.12546,1.12702,1.11682,2020-06-22 20:01:34
"1120","EUR/USD",1.12546,1.12549,1.12702,1.11682,2020-06-22 20:02:34
"1121","EUR/USD",1.12545,1.12547,1.12702,1.11682,2020-06-22 20:03:34
"1122","EUR/USD",1.12546,1.1255,1.12702,1.11682,2020-06-22 20:04:30
"1123","EUR/USD",1.12551,1.12553,1.12702,1.11682,2020-06-22 20:05:35
"1124","EUR/USD",1.12562,1.12564,1.12702,1.11682,2020-06-22 20:06:35
"1125","EUR/USD",1.12562,1.12567,1.12702,1.11682,2020-06-22 20:07:35
"1126","EUR/USD",1.12562,1.12567,1.12702,1.11682,2020-06-22 20:08:35
"1127","EUR/USD",1.12563,1.12567,1.12702,1.11682,2020-06-22 20:09:36
"1128","EUR/USD",1.12566,1.1257,1.12702,1.11682,2020-06-22 20:10:36
"1129","EUR/USD",1.12565,1.12569,1.12702,1.11682,2020-06-22 20:11:36
"1130","EUR/USD",1.12559,1.12561,1.12702,1.11682,2020-06-22 20:12:37
"1131","EUR/USD",1.12562,1.12566,1.12702,1.11682,2020-06-22 20:13:37
"1132","EUR/USD",1.12572,1.12577,1.12702,1.11682,2020-06-22 20:14:36
"1133","EUR/USD",1.12583,1.12587,1.12702,1.11682,2020-06-22 20:15:36
"1134","EUR/USD",1.12583,1.12587,1.12702,1.11682,2020-06-22 20:16:34
"1135","EUR/USD",1.12583,1.12587,1.12702,1.11682,2020-06-22 20:17:34
"1136","EUR/USD",1.12583,1.12587,1.12702,1.11682,2020-06-22 20:18:38
"1137","EUR/USD",1.12593,1.12597,1.12702,1.11682,2020-06-22 20:19:37
"1138","EUR/USD",1.12593,1.12597,1.12702,1.11682,2020-06-22 20:20:38
"1139","EUR/USD",1.12593,1.12597,1.12702,1.11682,2020-06-22 20:21:38
"1140","EUR/USD",1.12596,1.12601,1.12702,1.11682,2020-06-22 20:22:38
"1141","EUR/USD",1.12595,1.126,1.12702,1.11682,2020-06-22 20:23:37
"1142","EUR/USD",1.12599,1.126,1.12702,1.11682,2020-06-22 20:24:37
"1143","EUR/USD",1.12599,1.12603,1.12702,1.11682,2020-06-22 20:25:39
"1144","EUR/USD",1.12597,1.12603,1.12702,1.11682,2020-06-22 20:26:38
"1145","EUR/USD",1.12587,1.12593,1.12702,1.11682,2020-06-22 20:27:38
"1146","EUR/USD",1.12586,1.12591,1.12702,1.11682,2020-06-22 20:28:40
"1147","EUR/USD",1.12586,1.1259,1.12702,1.11682,2020-06-22 20:29:40
"1148","EUR/USD",1.12582,1.12588,1.12702,1.11682,2020-06-22 20:30:41
"1149","EUR/USD",1.12595,1.126,1.12702,1.11682,2020-06-22 20:31:41
"1150","EUR/USD",1.12596,1.12603,1.12702,1.11682,2020-06-22 20:32:41
"1151","EUR/USD",1.12596,1.12603,1.12702,1.11682,2020-06-22 20:33:41
"1152","EUR/USD",1.12596,1.12601,1.12702,1.11682,2020-06-22 20:34:41
"1153","EUR/USD",1.12606,1.12611,1.12702,1.11682,2020-06-22 20:35:42
"1154","EUR/USD",1.12599,1.12607,1.12702,1.11682,2020-06-22 20:36:41
"1155","EUR/USD",1.12595,1.12603,1.12702,1.11682,2020-06-22 20:37:41
"1156","EUR/USD",1.12595,1.12601,1.12702,1.11682,2020-06-22 20:38:42
"1157","EUR/USD",1.12593,1.12604,1.12702,1.11682,2020-06-22 20:39:41
"1158","EUR/USD",1.12593,1.126,1.12702,1.11682,2020-06-22 20:40:43
"1159","EUR/USD",1.12604,1.12611,1.12702,1.11682,2020-06-22 20:41:41
"1160","EUR/USD",1.12606,1.12611,1.12702,1.11682,2020-06-22 20:42:42
"1161","EUR/USD",1.12604,1.12613,1.12702,1.11682,2020-06-22 20:43:42
"1162","EUR/USD",1.1262,1.12628,1.12702,1.11682,2020-06-22 20:44:34
"1163","EUR/USD",1.12617,1.12627,1.12702,1.11682,2020-06-22 20:45:36
"1164","EUR/USD",1.12629,1.12638,1.12702,1.11682,2020-06-22 20:46:44
"1165","EUR/USD",1.12637,1.12648,1.12702,1.11682,2020-06-22 20:47:44
"1166","EUR/USD",1.12663,1.12664,1.12702,1.11682,2020-06-22 20:48:45
"1167","EUR/USD",1.12643,1.12652,1.12702,1.11682,2020-06-22 20:49:46
"1168","EUR/USD",1.12637,1.12648,1.12702,1.11682,2020-06-22 20:50:38
"1169","EUR/USD",1.12631,1.1264,1.12702,1.11682,2020-06-22 20:51:40
"1170","EUR/USD",1.1264,1.12647,1.12702,1.11682,2020-06-22 20:52:45
"1171","EUR/USD",1.1265,1.12657,1.12702,1.11682,2020-06-22 20:53:47
"1172","EUR/USD",1.1265,1.12655,1.12702,1.11682,2020-06-22 20:54:47
"1173","EUR/USD",1.1265,1.12658,1.12702,1.11682,2020-06-22 20:55:47
"1174","EUR/USD",1.1265,1.12659,1.12702,1.11682,2020-06-22 20:56:46
"1175","EUR/USD",1.1264,1.12649,1.12702,1.11682,2020-06-22 20:57:46
"1176","EUR/USD",1.12614,1.12624,1.12702,1.11682,2020-06-22 20:58:46
"1177","EUR/USD",1.12593,1.12621,1.12702,1.11682,2020-06-22 20:59:46
"1178","EUR/USD",1.12515,1.12729,1.12729,1.11682,2020-06-22 21:00:00
"1179","EUR/USD",1.12559,1.12692,1.12729,1.11682,2020-06-22 21:01:41
"1180","EUR/USD",1.1256,1.12689,1.12729,1.11682,2020-06-22 21:02:32
"1181","EUR/USD",1.1256,1.12689,1.12729,1.11682,2020-06-22 21:03:41
"1182","EUR/USD",1.12508,1.12744,1.12744,1.11682,2020-06-22 21:04:41
"1183","EUR/USD",1.12596,1.12657,1.12665,1.12579,2020-06-22 21:05:46
"1184","EUR/USD",1.1256,1.12689,1.12689,1.1256,2020-06-22 21:06:49
"1185","EUR/USD",1.1256,1.12689,1.12689,1.1256,2020-06-22 21:07:45
"1186","EUR/USD",1.12586,1.12661,1.12689,1.1256,2020-06-22 21:08:50
"1187","EUR/USD",1.12586,1.12662,1.12689,1.1256,2020-06-22 21:09:41
"1188","EUR/USD",1.12586,1.12662,1.12689,1.1256,2020-06-22 21:10:43
"1189","EUR/USD",1.12607,1.12632,1.12689,1.1256,2020-06-22 21:11:41
"1190","EUR/USD",1.12607,1.12632,1.12689,1.1256,2020-06-22 21:12:43
"1191","EUR/USD",1.12606,1.12641,1.12689,1.1256,2020-06-22 21:13:50
"1192","EUR/USD",1.12607,1.12644,1.12689,1.1256,2020-06-22 21:14:51
"1193","EUR/USD",1.12599,1.12651,1.12689,1.1256,2020-06-22 21:15:51
"1194","EUR/USD",1.12607,1.12634,1.12689,1.1256,2020-06-22 21:16:52
"1195","EUR/USD",1.12606,1.12634,1.12689,1.1256,2020-06-22 21:17:49
"1196","EUR/USD",1.12606,1.12631,1.12689,1.1256,2020-06-22 21:18:50
"1197","EUR/USD",1.12599,1.12631,1.12689,1.1256,2020-06-22 21:19:47
"1198","EUR/USD",1.12606,1.12632,1.12689,1.1256,2020-06-22 21:20:53
"1199","EUR/USD",1.12606,1.12631,1.12689,1.1256,2020-06-22 21:21:46
"1200","EUR/USD",1.12607,1.12635,1.12689,1.1256,2020-06-22 21:22:42
"1201","EUR/USD",1.12599,1.12628,1.12689,1.1256,2020-06-22 21:23:44
"1202","EUR/USD",1.12606,1.12631,1.12689,1.1256,2020-06-22 21:24:54
"1203","EUR/USD",1.12609,1.12624,1.12689,1.1256,2020-06-22 21:25:54
"1204","EUR/USD",1.12603,1.12641,1.12689,1.1256,2020-06-22 21:26:53
"1205","EUR/USD",1.12606,1.12631,1.12689,1.1256,2020-06-22 21:27:47
"1206","EUR/USD",1.12604,1.12632,1.12689,1.1256,2020-06-22 21:28:55
"1207","EUR/USD",1.12604,1.12642,1.12689,1.1256,2020-06-22 21:29:32
"1208","EUR/USD",1.12607,1.12624,1.12689,1.1256,2020-06-22 21:30:52
"1209","EUR/USD",1.1261,1.12635,1.12689,1.1256,2020-06-22 21:31:55
"1210","EUR/USD",1.12603,1.12631,1.12689,1.1256,2020-06-22 21:32:56
"1211","EUR/USD",1.12603,1.12641,1.12689,1.1256,2020-06-22 21:33:54
"1212","EUR/USD",1.12603,1.12642,1.12689,1.1256,2020-06-22 21:34:56
"1213","EUR/USD",1.12586,1.1261,1.12689,1.1256,2020-06-22 21:35:56
"1214","EUR/USD",1.12597,1.12622,1.12689,1.1256,2020-06-22 21:36:49
"1215","EUR/USD",1.12606,1.12632,1.12689,1.1256,2020-06-22 21:37:57
"1216","EUR/USD",1.12593,1.12627,1.12689,1.1256,2020-06-22 21:38:54
"1217","EUR/USD",1.12593,1.12622,1.12689,1.1256,2020-06-22 21:39:57
"1218","EUR/USD",1.1261,1.12638,1.12689,1.1256,2020-06-22 21:40:56
"1219","EUR/USD",1.12613,1.12638,1.12689,1.1256,2020-06-22 21:41:56
"1220","EUR/USD",1.12613,1.1264,1.12689,1.1256,2020-06-22 21:42:58
"1221","EUR/USD",1.1262,1.12645,1.12689,1.1256,2020-06-22 21:43:54
"1222","EUR/USD",1.12621,1.12647,1.12689,1.1256,2020-06-22 21:44:55
"1223","EUR/USD",1.12621,1.12647,1.12689,1.1256,2020-06-22 21:45:54
"1224","EUR/USD",1.1262,1.12645,1.12689,1.1256,2020-06-22 21:46:59
"1225","EUR/USD",1.1261,1.12648,1.12689,1.1256,2020-06-22 21:47:59
"1226","EUR/USD",1.12612,1.12641,1.12689,1.1256,2020-06-22 21:49:00
"1227","EUR/USD",1.12612,1.12642,1.12689,1.1256,2020-06-22 21:49:59
"1228","EUR/USD",1.1263,1.12651,1.12689,1.1256,2020-06-22 21:50:59
"1229","EUR/USD",1.12609,1.12649,1.12689,1.1256,2020-06-22 21:52:00
"1230","EUR/USD",1.12612,1.12645,1.12689,1.1256,2020-06-22 21:53:01
"1231","EUR/USD",1.12612,1.12644,1.12689,1.1256,2020-06-22 21:54:01
"1232","EUR/USD",1.12612,1.12644,1.12689,1.1256,2020-06-22 21:55:00
"1233","EUR/USD",1.1261,1.12645,1.12689,1.1256,2020-06-22 21:56:01
"1234","EUR/USD",1.1261,1.12651,1.12689,1.1256,2020-06-22 21:57:01
"1235","EUR/USD",1.1261,1.12651,1.12689,1.1256,2020-06-22 21:58:00
"1236","EUR/USD",1.12613,1.12644,1.12689,1.1256,2020-06-22 21:59:01
"1237","EUR/USD",1.1262,1.12645,1.12689,1.1256,2020-06-22 22:00:02
"1238","EUR/USD",1.12623,1.12641,1.12689,1.1256,2020-06-22 22:01:01
"1239","EUR/USD",1.1264,1.12652,1.12689,1.1256,2020-06-22 22:02:03
"1240","EUR/USD",1.12644,1.12657,1.12689,1.1256,2020-06-22 22:03:01
"1241","EUR/USD",1.12647,1.12658,1.12689,1.1256,2020-06-22 22:04:03
"1242","EUR/USD",1.12654,1.12666,1.12689,1.1256,2020-06-22 22:05:03
"1243","EUR/USD",1.1265,1.12662,1.12689,1.1256,2020-06-22 22:06:03
"1244","EUR/USD",1.12648,1.12659,1.12689,1.1256,2020-06-22 22:07:03
"1245","EUR/USD",1.1265,1.12664,1.12689,1.1256,2020-06-22 22:08:04
"1246","EUR/USD",1.12647,1.12662,1.12689,1.1256,2020-06-22 22:09:04
"1247","EUR/USD",1.1265,1.12661,1.12689,1.1256,2020-06-22 22:10:04
"1248","EUR/USD",1.12644,1.12658,1.12689,1.1256,2020-06-22 22:11:04
"1249","EUR/USD",1.12647,1.12655,1.12689,1.1256,2020-06-22 22:12:04
"1250","EUR/USD",1.12627,1.12634,1.12689,1.1256,2020-06-22 22:13:05
"1251","EUR/USD",1.12637,1.12645,1.12689,1.1256,2020-06-22 22:14:04
"1252","EUR/USD",1.12634,1.12645,1.12689,1.1256,2020-06-22 22:15:04
"1253","EUR/USD",1.12633,1.12645,1.12689,1.1256,2020-06-22 22:16:05
"1254","EUR/USD",1.12636,1.12645,1.12689,1.1256,2020-06-22 22:17:05
"1255","EUR/USD",1.12633,1.12642,1.12689,1.1256,2020-06-22 22:18:04
"1256","EUR/USD",1.12637,1.12645,1.12689,1.1256,2020-06-22 22:19:06
"1257","EUR/USD",1.12647,1.12655,1.12689,1.1256,2020-06-22 22:20:06
"1258","EUR/USD",1.12647,1.12655,1.12689,1.1256,2020-06-22 22:21:07
"1259","EUR/USD",1.12647,1.12658,1.12689,1.1256,2020-06-22 22:22:06
"1260","EUR/USD",1.12654,1.12662,1.12689,1.1256,2020-06-22 22:23:07
"1261","EUR/USD",1.12654,1.12662,1.12689,1.1256,2020-06-22 22:24:02
"1262","EUR/USD",1.12654,1.12662,1.12689,1.1256,2020-06-22 22:25:06
"1263","EUR/USD",1.12657,1.12665,1.12689,1.1256,2020-06-22 22:26:03
"1264","EUR/USD",1.12663,1.12671,1.12689,1.1256,2020-06-22 22:27:08
"1265","EUR/USD",1.12663,1.12671,1.12689,1.1256,2020-06-22 22:28:08
"1266","EUR/USD",1.12663,1.12672,1.12689,1.1256,2020-06-22 22:29:08
"1267","EUR/USD",1.12674,1.12681,1.12689,1.1256,2020-06-22 22:30:09
"1268","EUR/USD",1.12658,1.12666,1.12689,1.1256,2020-06-22 22:31:09
"1269","EUR/USD",1.12653,1.12661,1.12689,1.1256,2020-06-22 22:32:09
"1270","EUR/USD",1.12658,1.12666,1.12689,1.1256,2020-06-22 22:33:09
"1271","EUR/USD",1.12658,1.12665,1.12689,1.1256,2020-06-22 22:34:09
"1272","EUR/USD",1.12657,1.12665,1.12689,1.1256,2020-06-22 22:35:10
"1273","EUR/USD",1.12663,1.12671,1.12689,1.1256,2020-06-22 22:36:09
"1274","EUR/USD",1.12654,1.12664,1.12689,1.1256,2020-06-22 22:37:10
"1275","EUR/USD",1.12654,1.12662,1.12689,1.1256,2020-06-22 22:38:10
"1276","EUR/USD",1.12656,1.12664,1.12689,1.1256,2020-06-22 22:39:10
"1277","EUR/USD",1.12656,1.12664,1.12689,1.1256,2020-06-22 22:40:11
"1278","EUR/USD",1.12654,1.12662,1.12689,1.1256,2020-06-22 22:41:10
"1279","EUR/USD",1.12654,1.12661,1.12689,1.1256,2020-06-22 22:42:09
"1280","EUR/USD",1.12654,1.12661,1.12689,1.1256,2020-06-22 22:43:11
"1281","EUR/USD",1.1266,1.12665,1.12689,1.1256,2020-06-22 22:44:06
"1282","EUR/USD",1.12658,1.12666,1.12689,1.1256,2020-06-22 22:45:03
"1283","EUR/USD",1.12656,1.12664,1.12689,1.1256,2020-06-22 22:46:10
"1284","EUR/USD",1.12681,1.12688,1.12689,1.1256,2020-06-22 22:47:12
"1285","EUR/USD",1.12688,1.12692,1.12702,1.1256,2020-06-22 22:48:12
"1286","EUR/USD",1.12704,1.12712,1.12712,1.1256,2020-06-22 22:49:13
"1287","EUR/USD",1.127,1.12705,1.12712,1.1256,2020-06-22 22:50:13
"1288","EUR/USD",1.12698,1.12701,1.12712,1.1256,2020-06-22 22:51:12
"1289","EUR/USD",1.12719,1.12726,1.12736,1.1256,2020-06-22 22:52:13
"1290","EUR/USD",1.12728,1.12733,1.12736,1.1256,2020-06-22 22:53:14
"1291","EUR/USD",1.12732,1.12736,1.12737,1.1256,2020-06-22 22:54:14
"1292","EUR/USD",1.12738,1.12742,1.12746,1.1256,2020-06-22 22:55:14
"1293","EUR/USD",1.12739,1.12746,1.12746,1.1256,2020-06-22 22:56:14
"1294","EUR/USD",1.12738,1.12742,1.12746,1.1256,2020-06-22 22:57:14
"1295","EUR/USD",1.12742,1.1275,1.1275,1.1256,2020-06-22 22:58:15
"1296","EUR/USD",1.12722,1.1273,1.12753,1.1256,2020-06-22 22:59:14
"1297","EUR/USD",1.12718,1.12723,1.12753,1.1256,2020-06-22 23:00:15
"1298","EUR/USD",1.12704,1.1271,1.12753,1.1256,2020-06-22 23:01:15
"1299","EUR/USD",1.12698,1.12706,1.12753,1.1256,2020-06-22 23:02:15
"1300","EUR/USD",1.12694,1.12702,1.12753,1.1256,2020-06-22 23:03:16
"1301","EUR/USD",1.12694,1.12701,1.12753,1.1256,2020-06-22 23:04:16
"1302","EUR/USD",1.127,1.12706,1.12753,1.1256,2020-06-22 23:05:17
"1303","EUR/USD",1.12695,1.12702,1.12753,1.1256,2020-06-22 23:06:17
"1304","EUR/USD",1.12705,1.1271,1.12753,1.1256,2020-06-22 23:07:17
"1305","EUR/USD",1.12709,1.12716,1.12753,1.1256,2020-06-22 23:08:17
"1306","EUR/USD",1.12715,1.12723,1.12753,1.1256,2020-06-22 23:09:15
"1307","EUR/USD",1.12715,1.12723,1.12753,1.1256,2020-06-22 23:10:16
"1308","EUR/USD",1.12715,1.12723,1.12753,1.1256,2020-06-22 23:11:13
"1309","EUR/USD",1.12705,1.12708,1.12753,1.1256,2020-06-22 23:12:17
"1310","EUR/USD",1.12701,1.12708,1.12753,1.1256,2020-06-22 23:13:18
"1311","EUR/USD",1.12697,1.12705,1.12753,1.1256,2020-06-22 23:14:16
"1312","EUR/USD",1.12688,1.12692,1.12753,1.1256,2020-06-22 23:15:17
"1313","EUR/USD",1.12691,1.12699,1.12753,1.1256,2020-06-22 23:16:19
"1314","EUR/USD",1.12697,1.12705,1.12753,1.1256,2020-06-22 23:17:19
"1315","EUR/USD",1.12701,1.12709,1.12753,1.1256,2020-06-22 23:18:17
"1316","EUR/USD",1.12701,1.12709,1.12753,1.1256,2020-06-22 23:19:19
"1317","EUR/USD",1.12707,1.12713,1.12753,1.1256,2020-06-22 23:20:19
"1318","EUR/USD",1.12711,1.12718,1.12753,1.1256,2020-06-22 23:21:20
"1319","EUR/USD",1.12711,1.12718,1.12753,1.1256,2020-06-22 23:22:20
"1320","EUR/USD",1.12715,1.12719,1.12753,1.1256,2020-06-22 23:23:19
"1321","EUR/USD",1.12718,1.12726,1.12753,1.1256,2020-06-22 23:24:20
"1322","EUR/USD",1.12711,1.12716,1.12753,1.1256,2020-06-22 23:25:19
"1323","EUR/USD",1.12711,1.12719,1.12753,1.1256,2020-06-22 23:26:21
"1324","EUR/USD",1.12715,1.12723,1.12753,1.1256,2020-06-22 23:27:21
"1325","EUR/USD",1.12715,1.12723,1.12753,1.1256,2020-06-22 23:28:21
"1326","EUR/USD",1.12714,1.1272,1.12753,1.1256,2020-06-22 23:29:21
"1327","EUR/USD",1.12712,1.12718,1.12753,1.1256,2020-06-22 23:30:22
"1328","EUR/USD",1.12711,1.12716,1.12753,1.1256,2020-06-22 23:31:14
"1329","EUR/USD",1.12725,1.12732,1.12753,1.1256,2020-06-22 23:32:22
"1330","EUR/USD",1.12715,1.12722,1.12753,1.1256,2020-06-22 23:33:22
"1331","EUR/USD",1.12714,1.1272,1.12753,1.1256,2020-06-22 23:34:23
"1332","EUR/USD",1.12715,1.1272,1.12753,1.1256,2020-06-22 23:35:23
"1333","EUR/USD",1.12731,1.12736,1.12753,1.1256,2020-06-22 23:36:22
"1334","EUR/USD",1.12743,1.1275,1.12753,1.1256,2020-06-22 23:37:21
"1335","EUR/USD",1.12738,1.12743,1.12753,1.1256,2020-06-22 23:38:24
"1336","EUR/USD",1.12742,1.12746,1.12753,1.1256,2020-06-22 23:39:22
"1337","EUR/USD",1.12745,1.12752,1.12753,1.1256,2020-06-22 23:40:24
"1338","EUR/USD",1.12749,1.1275,1.12753,1.1256,2020-06-22 23:41:24
"1339","EUR/USD",1.12746,1.1275,1.12753,1.1256,2020-06-22 23:42:24
"1340","EUR/USD",1.12746,1.12752,1.12753,1.1256,2020-06-22 23:43:24
"1341","EUR/USD",1.12745,1.1275,1.12753,1.1256,2020-06-22 23:44:18
"1342","EUR/USD",1.12745,1.1275,1.12753,1.1256,2020-06-22 23:45:25
"1343","EUR/USD",1.12743,1.1275,1.12753,1.1256,2020-06-22 23:46:24
"1344","EUR/USD",1.12752,1.12757,1.12757,1.1256,2020-06-22 23:47:25
"1345","EUR/USD",1.12772,1.1278,1.12797,1.1256,2020-06-22 23:48:25
"1346","EUR/USD",1.12779,1.12784,1.12797,1.1256,2020-06-22 23:49:24
"1347","EUR/USD",1.12786,1.1279,1.12797,1.1256,2020-06-22 23:50:26
"1348","EUR/USD",1.1278,1.12786,1.12797,1.1256,2020-06-22 23:51:25
"1349","EUR/USD",1.12796,1.12803,1.1281,1.1256,2020-06-22 23:52:27
"1350","EUR/USD",1.12806,1.12808,1.12811,1.1256,2020-06-22 23:53:27
"1351","EUR/USD",1.12789,1.12794,1.12811,1.1256,2020-06-22 23:54:26
"1352","EUR/USD",1.12786,1.1279,1.12811,1.1256,2020-06-22 23:55:26
"1353","EUR/USD",1.12793,1.128,1.12811,1.1256,2020-06-22 23:56:28
"1354","EUR/USD",1.12789,1.12793,1.12811,1.1256,2020-06-22 23:57:27
"1355","EUR/USD",1.1279,1.12797,1.12811,1.1256,2020-06-22 23:58:28
"1356","EUR/USD",1.12785,1.1279,1.12811,1.1256,2020-06-22 23:59:25
"1357","EUR/USD",1.12763,1.1277,1.12811,1.1256,2020-06-23 00:00:28
"1358","EUR/USD",1.12761,1.12766,1.12811,1.1256,2020-06-23 00:01:29
"1359","EUR/USD",1.12759,1.12764,1.12811,1.1256,2020-06-23 00:02:29
"1360","EUR/USD",1.12765,1.1277,1.12811,1.1256,2020-06-23 00:03:29
"1361","EUR/USD",1.12766,1.1277,1.12811,1.1256,2020-06-23 00:04:29
"1362","EUR/USD",1.12766,1.1277,1.12811,1.1256,2020-06-23 00:05:29
"1363","EUR/USD",1.12755,1.1276,1.12811,1.1256,2020-06-23 00:06:30
"1364","EUR/USD",1.12755,1.12762,1.12811,1.1256,2020-06-23 00:07:30
"1365","EUR/USD",1.12749,1.12754,1.12811,1.1256,2020-06-23 00:08:30
"1366","EUR/USD",1.12743,1.12747,1.12811,1.1256,2020-06-23 00:09:30
"1367","EUR/USD",1.12739,1.12746,1.12811,1.1256,2020-06-23 00:10:29
